Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL,Job Salary Range
251582.0,2086339755930424.8,27.0,57.0,84.0,Part-Time,2022-04-21,Inventory Analyst,"Inventory Control Specialists manage and optimize inventory levels in a business. They track stock, monitor demand, and implement inventory control procedures to ensure efficient operations and minimize carrying costs.","['Inventory management', 'Stock control', 'Demand forecasting', 'Inventory tracking systems', 'Supply chain coordination', 'Problem']",Lululemon athletica,Business,70.5,2022Q2,3.0,8.0,,
251854.0,2136963059587692.8,24.0,65.0,89.0,Part-Time,2021-11-14,Account Executive,"A Sales Account Executive is responsible for acquiring and managing business accounts. They identify sales opportunities, negotiate contracts, and meet revenue targets.","['Sales strategies and tactics', 'Account management', 'Relationship building', 'Sales forecasting', 'Industry and product knowledge']",CF Industries Holdings,Business,77.0,2021Q4,5.0,13.0,,
251954.0,261275000000000.0,74.0,56.0,130.0,Part-Time,2023-09-06,Social Media Manager,"Community Managers build and engage online communities around a brand or product. They interact with community members, moderate discussions, and foster a sense of belonging and loyalty among community members.","['Community engagement and moderation', 'Online community', 'Content curation and creation', 'Crisis management and conflict resolution', 'Analytics and reporting']",Union Pacific,Business,93.0,2023Q3,5.0,11.0,,
252087.0,893048000000000.0,33.0,63.0,96.0,Full-Time,2021-12-15,Network Engineer,"Wireless Network Engineers design, implement, and maintain wireless network solutions. They optimize wireless connectivity, troubleshoot issues, and ensure reliable and secure wireless communications.","['Wireless network design and architecture', 'Wi', 'Fi standards and protocols', 'Radio', 'Frequency', 'Wireless security protocols', 'Troubleshooting wireless network issues']",Bunzl,Information Technology,79.5,2021Q4,3.0,13.0,,
252162.0,743024000000000.0,68.0,60.0,128.0,Part-Time,2023-01-24,Digital Marketing Specialist,"SEO Specialists optimize websites for search engines to improve online visibility. They conduct keyword research, optimize content, and implement SEO strategies to increase organic traffic and rankings.","['Search engine algorithms and ranking factors', 'Keyword research and analysis', 'On', 'O optimization', 'O tools', 'Google', 'Analytics', 'Mrush', 'O content strategy']",Energy Transfer,Business,94.0,2023Q1,1.0,10.0,,
252170.0,3098729016129634.0,37.0,60.0,97.0,Temporary,2021-11-16,Environmental Consultant,"Environmental Compliance Officers ensure that organizations adhere to environmental regulations and standards. They conduct audits, develop compliance programs, and oversee efforts to minimize environmental impact and maintain regulatory compliance.","['Environmental compliance', 'Regulatory requirements', 'Environmental impact assessments', 'Reporting', 'Environmental regulations', 'Auditing']",Infosys,Engineering,78.5,2021Q4,3.0,13.0,,
252296.0,1961763134268351.2,21.0,61.0,82.0,Part-Time,2023-08-26,Tax Consultant,A Personal Tax Consultant provides tax planning and preparation services to individuals. They help clients optimize their tax situations while ensuring compliance with tax laws.,"['Tax law knowledge', 'Individual tax planning', 'Tax return preparation', 'Tax deductions and credits', 'Tax compliance', 'S regulations', 'Client relationship management', 'Communication skills', 'Attention to detail', 'Tax software proficiency']",Lupin Limited,Business,71.5,2023Q3,5.0,15.0,,
252930.0,2974300993024776.0,24.0,58.0,82.0,Temporary,2023-02-14,Physician Assistant,"Assist surgeons in the operating room, perform pre- and post-operative care, and collaborate on surgical procedures.","['Surgical procedures and techniques', 'Operating room protocols', 'Anesthesia management']",SAP SE,Healthcare,70.0,2023Q1,3.0,10.0,,
253255.0,627235000000000.0,57.0,59.0,116.0,Contract,2022-10-08,Urban Planner,Environmental Planners assess and mitigate the impact of projects on the environment. They ensure compliance with environmental regulations and promote sustainable practices.,"['Environmental regulations', 'Ecosystem analysis', 'Environmental impact assessments', 'Sustainability planning', 'Project management']",Publix Super Markets,Engineering,87.5,2022Q4,3.0,9.0,,
254007.0,390253000000000.0,55.0,63.0,118.0,Part-Time,2023-08-25,Data Engineer,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","['ETL', 'Extract', 'Transform', 'Load', 'Data integration', 'L and scripting languages']",New Oriental Education & Technology Group,Information Technology,90.5,2023Q3,3.0,14.0,,
254054.0,1457868907025096.0,70.0,57.0,127.0,Temporary,2022-03-20,Architect,"Project Architects lead architectural projects, from concept to completion, coordinating design teams, managing budgets, and ensuring compliance with regulations.","['Architectural project management', 'Construction documents', 'Building systems', 'Design coordination', 'Client communication']",Equitable Holdings,Engineering,92.0,2022Q1,0.0,9.0,,
254099.0,591097000000000.0,46.0,59.0,105.0,Part-Time,2022-12-29,Front-End Engineer,"JavaScript Developers write code to create interactive and dynamic web applications. They use JavaScript libraries and frameworks to build client-side functionality, ensuring smooth user interactions and responsive web design.","['Java', 'Script programming', 'Frontend development', 'Frontend frameworks', 'React', 'Angular', 'M manipulation', 'Debugging and troubleshooting']",Macy's,Information Technology,82.0,2022Q4,3.0,13.0,,
254160.0,1057349680212258.0,18.0,63.0,81.0,Part-Time,2023-04-17,Paralegal,"Assist in real estate transactions, including title searches, closings, and contract preparation.","['Real estate transactions', 'Title searches', 'Closing processes', 'Deed preparation', 'Contract review', 'Communication with real estate professionals', 'Attention to detail', 'Real estate terminology', 'Technology proficiency', 'Legal software proficiency', 'Legal research skills']",Larsen & Toubro Infotech,Legal Services,72.0,2023Q2,2.0,13.0,,
254513.0,1140594369811921.0,44.0,58.0,102.0,Contract,2022-03-05,Event Planner,"Corporate Event Planners organize business-related events such as seminars, conferences, and product launches, ensuring they meet corporate goals and standards.","['Corporate event planning', 'Corporate branding', 'Corporate communication', 'Audiovisual equipment', 'Crisis management']",BASF SE,Business,80.0,2022Q1,1.0,9.0,,
254623.0,1335635759455901.0,72.0,55.0,127.0,Contract,2023-06-20,Procurement Specialist,"Sourcing Analysts research and analyze potential suppliers, evaluate procurement strategies, and negotiate contracts to secure cost-effective and quality supplies.","['Sourcing strategies', 'Supplier evaluation', 'Market research', 'Cost analysis', 'Contract negotiation']",Corteva,Business,91.0,2023Q2,2.0,8.0,,
254845.0,1555438644217796.0,39.0,63.0,102.0,Temporary,2023-04-22,Software Tester,A Performance Tester assesses the performance and scalability of software applications. They conduct load and stress testing to identify bottlenecks and optimize performance.,"['Performance testing methodologies', 'Load testing tools', 'Meter', 'Test script development', 'Performance profiling and analysis', 'Bottleneck identification']",Texas Instruments,Information Technology,82.5,2023Q2,1.0,8.0,,
255089.0,535161000000000.0,35.0,57.0,92.0,Contract,2021-12-10,Electrical Designer,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","['Electrical engineering', 'Circuit design', 'Electronics', 'Auto', 'D proficiency', 'Problem']",AmerisourceBergen,Engineering,74.5,2021Q4,0.0,11.0,,
255303.0,2778616568359825.0,55.0,55.0,110.0,Temporary,2022-07-01,Procurement Manager,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","['Procurement processes', 'Vendor assessment', 'Contract negotiation', 'Purchase order management', 'Spend analysis', 'Market research', 'Supplier relationship management', 'Data analysis', 'Problem', 'Attention to detail', 'Communication skills', 'Financial acumen']",PPG Industries,Business,82.5,2022Q3,4.0,8.0,,
255630.0,1780673257804022.0,22.0,59.0,81.0,Intern,2023-02-08,Customer Success Manager,"An Account Manager builds and maintains relationships with clients or customers, ensuring their needs are met and promoting products or services to drive revenue and growth.","['Account management', 'Customer relationship management', 'Sales and negotiation', 'Business development', 'Client needs analysis']",Volkswagen Financial Services AG,Business,70.0,2023Q1,1.0,15.0,,
255829.0,967727000000000.0,61.0,61.0,122.0,Part-Time,2022-04-12,Data Analyst,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","['Data quality assessment and improvement', 'Data profiling and validation', 'Knowledge of data quality tools', 'Informatica', 'Talend', 'Data governance principles', 'L for data analysis', 'Attention to detail and data accuracy']",American International Group,Information Technology,91.5,2022Q2,3.0,11.0,,
256015.0,2509630037105225.0,32.0,59.0,91.0,Contract,2023-11-08,Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","['Financial reporting', 'Accounting software', 'Quick', 'Books', 'Auditing', 'P knowledge']",HF Sinclair,Business,75.0,2023Q4,0.0,13.0,,
256120.0,2822475168821149.0,39.0,65.0,104.0,Contract,2022-08-08,Market Analyst,Competitive Intelligence Analysts gather data on competitors and industry trends. They analyze information to help businesses make informed decisions and gain a competitive edge.,"['Competitive analysis', 'Market research', 'Data analysis', 'Business strategy', 'Industry knowledge']",Hargreaves Lansdown,Business,84.5,2022Q3,2.0,8.0,,
256173.0,3091877433879883.0,24.0,63.0,87.0,Part-Time,2022-09-21,Business Analyst,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","['Data analysis', 'Data modeling', 'Data visualization', 'Data tools', 'Tableau']",Constellation Brands,Business,75.0,2022Q3,4.0,12.0,,
256336.0,132165000000000.0,59.0,64.0,123.0,Temporary,2023-04-08,Investment Banker,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","['Financial analysis', 'Data analysis', 'Financial modeling']",General Mills,Business,93.5,2023Q2,1.0,13.0,,
